cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
0.0,0.0,0.0,True,0,1,0.010526315789473684
-0.30000000000000004,0.0,0.0,True,0,1,0.03636363636363636
0.0,0.0,0.0,True,0,1,0.014705882352941176
-126.60000000000001,0.0,0.0,False,14,18,1.0
-0.1,0.0,0.0,True,0,1,0.024390243902439025
5.4,0.02631578947368418,0.02631578947368418,True,0,1,0.02564102564102564
-0.9999999999999999,0.0,0.0,True,0,1,0.10185185185185185
-1.4000000000000001,0.0,0.0,True,1,1,0.11842105263157894
0.0,0.0,0.0,True,0,1,0.007142857142857143
-134.40000000000003,0.0,0.0,False,17,23,1.0
-5.6999999999999975,0.0,0.0,True,0,5,0.6666666666666666
-2.1,0.0,0.0,True,1,2,0.10989010989010989
-0.6,0.0,0.0,True,0,1,0.051094890510948905
1.2,0.00496277915632759,0.00496277915632759,True,0,1,0.07936507936507936
-117.49999999999999,0.0,0.06842105263157894,False,6,19,1.0
8.600000000000001,0.06586826347305386,0.06586826347305386,True,0,1,0.02586206896551724
-116.79999999999998,0.0,0.0,False,6,11,1.0
-0.1,0.0,0.0,True,0,1,0.028985507246376812
-2.6000000000000005,0.0,0.0,True,0,4,0.1
-0.1,0.0,0.0,True,0,1,0.03508771929824561
-3.200000000000001,0.0092592592592593,0.0092592592592593,True,0,5,0.2972972972972973
-94.00000000000003,0.0,0.25130890052356025,False,12,22,1.0
-0.1,0.0,0.0,True,0,1,0.014492753623188406
0.0,0.0,0.0,True,0,1,0.009900990099009901
-4.299999999999999,0.0,0.0,True,1,3,0.19402985074626866
0.0,0.0,0.0,True,0,1,0.007142857142857143
-84.80000000000001,0.0,0.11469534050179209,False,5,4,1.0
3.900000000000008,0.07262569832402233,0.07262569832402233,True,0,6,0.3870967741935484
4.8000000000000025,0.0239520958083832,0.0239520958083832,True,0,2,0.08461538461538462
8.4,0.05069124423963134,0.05069124423963134,True,0,1,0.0641025641025641
-0.1,0.0,0.0,True,0,1,0.017094017094017096
0.0,0.0,0.0,True,0,1,0.007352941176470588
0.0,0.0,0.0,True,0,1,0.016129032258064516
0.0,0.0,0.0,True,0,1,0.007936507936507936
-0.1,0.0,0.0,True,0,1,0.037037037037037035
-96.09999999999998,0.0,0.09022556390977443,False,8,8,1.0
0.0,0.0,0.0,True,0,1,0.008849557522123894
0.0,0.0,0.0,True,0,1,0.0078125
-72.80000000000001,0.0,0.13367609254498714,False,4,11,1.0
-117.8,0.0,0.0,False,3,14,1.0
-6.999999999999996,0.0,0.0,True,2,6,0.29292929292929293
-102.69999999999996,0.0,0.11199999999999999,False,23,20,1.0
-0.2,0.0,0.0,True,0,1,0.03409090909090909
-5.3999999999999995,0.0,0.0,True,0,7,0.2087912087912088
11.800000000000004,0.10734463276836159,0.10734463276836159,True,2,2,0.11333333333333333
0.0,0.0,0.0,True,0,1,0.019230769230769232
-0.19999999999999996,0.008547008547008517,0.008547008547008517,True,0,3,0.08641975308641975
-118.59999999999998,0.0,0.1157407407407407,False,19,24,1.0
-98.09999999999998,0.0,0.11420612813370479,False,6,27,1.0
-2.6000000000000005,0.0,0.0,True,1,2,0.2054794520547945
-1.4999999999999998,0.03431372549019607,0.03431372549019607,True,1,7,0.35294117647058826
-134.90000000000003,0.0,0.0,False,18,19,1.0
4.700000000000001,0.019292604501607746,0.019292604501607746,True,0,1,0.031746031746031744
0.0,0.0,0.0,True,0,1,0.014492753623188406
-112.3,0.0,0.0,False,5,7,1.0
-1.7,0.0,0.0,True,0,2,0.13043478260869565
-3.5,0.013513513513513487,0.013513513513513487,True,0,7,0.21818181818181817
-7.5,0.030000000000000027,0.030000000000000027,True,8,4,0.5043478260869565
-115.79999999999998,0.0,0.0,False,5,11,1.0
-8.199999999999996,0.03389830508474578,0.03389830508474578,True,3,10,0.686046511627907
-13.099999999999993,0.0060975609756097615,0.0060975609756097615,True,10,8,0.2814814814814815
-4.0,0.0,0.0,True,1,4,0.16346153846153846
-0.4,0.0,0.0,True,0,1,0.03676470588235294
-1.3,0.0,0.0,True,1,1,0.1111111111111111
-3.700000000000001,0.0,0.0,True,0,4,0.15625
0.0,0.0,0.0,True,0,1,0.006896551724137931
-0.30000000000000004,0.0,0.0,True,0,1,0.032520325203252036
-0.30000000000000004,0.0,0.0,True,0,1,0.06060606060606061
-12.39999999999999,0.01538461538461533,0.01538461538461533,True,12,8,0.46236559139784944
24.200000000000003,0.18333333333333335,0.18333333333333335,True,0,3,0.08270676691729323
11.699999999999996,0.128755364806867,0.128755364806867,True,6,8,0.3484848484848485
0.0,0.0,0.0,True,0,1,0.00819672131147541
0.0,0.0,0.0,True,0,1,0.00684931506849315
0.0,0.0,0.0,True,0,1,0.011363636363636364
-12.29999999999999,0.0,0.0,True,6,9,0.4878048780487805
2.3000000000000003,0.01115241635687736,0.01115241635687736,True,0,1,0.03278688524590164
-114.99999999999999,0.0,0.0,False,1,14,1.0
-0.4,0.0,0.0,True,0,1,0.06493506493506493
-13.099999999999989,0.019607843137254943,0.019607843137254943,True,10,10,0.42962962962962964
-0.6,0.0,0.0,True,0,1,0.0875
19.8,0.0892857142857143,0.0892857142857143,True,0,1,0.021897810218978103
-0.2,0.0,0.0,True,0,1,0.024
6.100000000000001,0.040462427745664775,0.040462427745664775,True,4,3,0.12903225806451613
0.7000000000000001,0.0026881720430107503,0.0026881720430107503,True,0,1,0.021739130434782608
-0.1,0.0,0.0,True,0,1,0.018518518518518517
-0.1,0.0,0.0,True,0,1,0.028169014084507043
0.0,0.0,0.0,True,0,1,0.009259259259259259
-1.3000000000000003,0.0,0.0,True,0,2,0.058823529411764705
-105.79999999999998,0.0,0.13452914798206284,False,8,20,1.0
-2.5000000000000004,0.0,0.0,True,1,2,0.25
-108.89999999999998,0.0,0.046391752577319534,False,6,11,1.0
-114.39999999999998,0.0,0.014634146341463428,False,0,15,1.0
-18.599999999999998,0.005235602094240788,0.005235602094240788,True,8,13,0.7009345794392523
2.2,0.016574585635359074,0.016574585635359074,True,0,1,0.029411764705882353
-0.30000000000000004,0.0,0.0,True,0,1,0.031746031746031744
-8.599999999999996,0.0,0.0,True,3,6,0.52
-0.2,0.0,0.0,True,0,1,0.024193548387096774
-106.39999999999999,0.0,0.033333333333333326,False,8,8,1.0
8.300000000000004,0.042704626334519546,0.042704626334519546,True,0,1,0.2028985507246377
-115.99999999999997,0.0,0.0,False,7,9,1.0
-107.6,0.0,0.036231884057971064,False,5,12,1.0
4.2,0.028169014084507005,0.028169014084507005,True,0,1,0.08045977011494253
-1.6000000000000005,0.0,0.0,True,1,1,0.15714285714285714
4.900000000000008,0.031746031746031744,0.031746031746031744,True,0,2,0.38235294117647056
7.800000000000001,0.059523809523809534,0.059523809523809534,True,0,1,0.02459016393442623
0.0,0.0,0.0,True,0,1,0.007692307692307693
0.0,0.0,0.0,True,0,1,0.007407407407407408
8.000000000000007,0.06271777003484325,0.06271777003484325,True,1,6,0.2543859649122807
-0.1,0.0,0.0,True,0,1,0.020202020202020204
-0.1,0.0,0.0,True,0,1,0.023809523809523808
0.0,0.0,0.0,True,0,1,0.013157894736842105
3.0,0.017391304347826098,0.017391304347826098,True,0,1,0.02830188679245283
1.0999999999999999,0.011029411764705843,0.011029411764705843,True,1,1,0.11267605633802817
11.500000000000002,0.04643962848297212,0.04643962848297212,True,0,1,0.044444444444444446
-0.1,0.0,0.0,True,0,1,0.031746031746031744
-93.99999999999999,0.0,0.10629921259842523,False,2,12,1.0
27.399999999999995,0.109375,0.109375,True,0,1,0.05384615384615385
-0.4,0.0,0.0,True,0,1,0.03424657534246575
10.9,0.054474708171206254,0.054474708171206254,True,0,1,0.032520325203252036
0.0,0.0,0.0,True,0,1,0.017857142857142856
-90.69999999999997,0.0,0.18571428571428572,False,2,21,1.0
-0.4,0.0,0.0,True,0,1,0.03787878787878788
0.0,0.0,0.0,True,0,1,0.015873015873015872
-0.30000000000000004,0.0,0.0,True,0,1,0.037383177570093455
6.200000000000001,0.05031446540880502,0.05031446540880502,True,0,1,0.03
-0.7999999999999999,0.0,0.0,True,0,1,0.06
-120.1,0.0,0.08999999999999997,False,14,26,1.0
-113.09999999999998,0.0,0.09745762711864403,False,5,30,1.0
0.0,0.0,0.0,True,0,1,0.013333333333333334
-109.19999999999997,0.0,0.16993464052287577,False,13,18,1.0
-0.2,0.0,0.0,True,0,1,0.02586206896551724
-0.09999999999999981,0.020618556701030966,0.020618556701030966,True,0,3,0.23655913978494625
0.0,0.0,0.0,True,0,1,0.016129032258064516
3.9000000000000017,0.034682080924855474,0.034682080924855474,True,0,1,0.1388888888888889
-1.5000000000000002,0.0,0.0,True,0,2,0.08928571428571429
0.0,0.0,0.0,True,0,1,0.00684931506849315
